,Review,Review_norm,review_tokens,review_tokens_SR,review_tokens_stemmed
0,pengiriman yg sangat lambat sungguh mengecewakan jng pakai jasa yg udah merugikan konsumen,pengiriman yang sangat lambat sungguh mengecewakan jangan pakai jasa yang sudah merugikan konsumen,"['pengiriman', 'yang', 'sangat', 'lambat', 'sungguh', 'mengecewakan', 'jangan', 'pakai', 'jasa', 'yang', 'sudah', 'merugikan', 'konsumen']","['pengiriman', 'lambat', 'sungguh', 'mengecewakan', 'pakai', 'jasa', 'merugikan', 'konsumen']","['kirim', 'lambat', 'sungguh', 'kecewa', 'pakai', 'jasa', 'rugi', 'konsumen']"
1,kecewa bgt pelayanannya krg bisa membantu udah kyk chat sama robot,kecewa banget pelayanannya kurang bisa membantu sudah kayak chat sama robot,"['kecewa', 'banget', 'pelayanannya', 'kurang', 'bisa', 'membantu', 'sudah', 'kayak', 'chat', 'sama', 'robot']","['kecewa', 'banget', 'pelayanannya', 'membantu', 'kayak', 'chat', 'robot']","['kecewa', 'banget', 'layan', 'bantu', 'kayak', 'chat', 'robot']"
2,salah kirim harusnya glow maker,salah kirim harusnya glow maker,"['salah', 'kirim', 'harusnya', 'glow', 'maker']","['salah', 'kirim', 'glow', 'maker']","['salah', 'kirim', 'glow', 'maker']"
3,pesanan belum diterima dan amsih ajukan komplain kok udah terima pesanan jadi selesai,pesanan belum diterima dan amsih ajukan komplain kok sudah terima pesanan jadi selesai,"['pesanan', 'belum', 'diterima', 'dan', 'amsih', 'ajukan', 'komplain', 'kok', 'sudah', 'terima', 'pesanan', 'jadi', 'selesai']","['pesanan', 'diterima', 'amsih', 'ajukan', 'komplain', 'terima', 'pesanan', 'selesai']","['pesan', 'terima', 'amsih', 'aju', 'komplain', 'terima', 'pesan', 'selesai']"
4,malah muncul jerawat pas pake ini sekali sebelumnya ga ada,malah muncul jerawat pas pakai ini sekali sebelumnya enggak ada,"['malah', 'muncul', 'jerawat', 'pas', 'pakai', 'ini', 'sekali', 'sebelumnya', 'enggak', 'ada']","['muncul', 'jerawat', 'pas', 'pakai']","['muncul', 'jerawat', 'pas', 'pakai']"
5,klo beli selalu lama pengiriman nya kenapa ya sama si somethinc ini ada masalahkan sama kalian ada masalahkah dg packing kalian ada masalahkah dg karyawan kalian saya beli dari jam pagi sampe nya malah hari loh padahal jarak pengiriman masih di satu kecamatan tolong diperbaiki management somethinc untuk ke kalinya saya kasih bintang karena kecewa dg pelayanan kalian,kalo beli selalu lama pengiriman nya kenapa ya sama sih somethinc ini ada masalahkan sama kalian ada masalahkah dengan packing kalian ada masalahkah dengan karyawan kalian saya beli dari jam pagi sampai nya malah hari loh padahal jarak pengiriman masih di satu kecamatan tolong diperbaiki management somethinc untuk ke kalinya saya kasih bintang karena kecewa dengan pelayanan kalian,"['kalo', 'beli', 'selalu', 'lama', 'pengiriman', 'nya', 'kenapa', 'ya', 'sama', 'sih', 'somethinc', 'ini', 'ada', 'masalahkan', 'sama', 'kalian', 'ada', 'masalahkah', 'dengan', 'packing', 'kalian', 'ada', 'masalahkah', 'dengan', 'karyawan', 'kalian', 'saya', 'beli', 'dari', 'jam', 'pagi', 'sampai', 'nya', 'malah', 'hari', 'loh', 'padahal', 'jarak', 'pengiriman', 'masih', 'di', 'satu', 'kecamatan', 'tolong', 'diperbaiki', 'management', 'somethinc', 'untuk', 'ke', 'kalinya', 'saya', 'kasih', 'bintang', 'karena', 'kecewa', 'dengan', 'pelayanan', 'kalian']","['kalo', 'beli', 'pengiriman', 'nya', 'ya', 'sih', 'somethinc', 'masalahkan', 'masalahkah', 'packing', 'masalahkah', 'karyawan', 'beli', 'jam', 'pagi', 'nya', 'loh', 'jarak', 'pengiriman', 'kecamatan', 'tolong', 'diperbaiki', 'management', 'somethinc', 'kalinya', 'kasih', 'bintang', 'kecewa', 'pelayanan']","['kalo', 'beli', 'kirim', 'nya', 'ya', 'sih', 'somethinc', 'masalah', 'masalah', 'packing', 'masalah', 'karyawan', 'beli', 'jam', 'pagi', 'nya', 'loh', 'jarak', 'kirim', 'camat', 'tolong', 'baik', 'management', 'somethinc', 'kali', 'kasih', 'bintang', 'kecewa', 'layan']"
6,saya kasih bintang itu aja harus nya gak mau saya kasih bintang ni pembelian ke saya saya sangat kecewa karena pengiriman sangatttttttttt lama respon penjual sangat lelet saya pikir pembelian ke lebih cepat ternyata sama aja management nya perlu diperbaiki ditambah semua barang tidak ada yg free ongkir penjual sangat pelit kikir tolong lebih care ke customer gimana barang anda mau laku kalo semua nya gak ada yg gratis ongkir kalah sama brand lain yg udah ngasih pelayanan terbaik note ini pembelian saya terakhir dan tidak mau beli disini lagi bye,saya kasih bintang itu saja harus nya enggak mau saya kasih bintang nih pembelian ke saya saya sangat kecewa karena pengiriman sangatttttttttt lama respon penjual sangat lelet saya pikir pembelian ke lebih cepat ternyata sama saja management nya perlu diperbaiki ditambah semua barang tidak ada yang free ongkir penjual sangat pelit kikir tolong lebih care ke customer bagaimana barang anda mau laku kalo semua nya enggak ada yang gratis ongkir kalah sama brand lain yang sudah mengasih pelayanan terbaik note ini pembelian saya terakhir dan tidak mau beli disini lagi bye,"['saya', 'kasih', 'bintang', 'itu', 'saja', 'harus', 'nya', 'enggak', 'mau', 'saya', 'kasih', 'bintang', 'nih', 'pembelian', 'ke', 'saya', 'saya', 'sangat', 'kecewa', 'karena', 'pengiriman', 'sangatttttttttt', 'lama', 'respon', 'penjual', 'sangat', 'lelet', 'saya', 'pikir', 'pembelian', 'ke', 'lebih', 'cepat', 'ternyata', 'sama', 'saja', 'management', 'nya', 'perlu', 'diperbaiki', 'ditambah', 'semua', 'barang', 'tidak', 'ada', 'yang', 'free', 'ongkir', 'penjual', 'sangat', 'pelit', 'kikir', 'tolong', 'lebih', 'care', 'ke', 'customer', 'bagaimana', 'barang', 'anda', 'mau', 'laku', 'kalo', 'semua', 'nya', 'enggak', 'ada', 'yang', 'gratis', 'ongkir', 'kalah', 'sama', 'brand', 'lain', 'yang', 'sudah', 'mengasih', 'pelayanan', 'terbaik', 'note', 'ini', 'pembelian', 'saya', 'terakhir', 'dan', 'tidak', 'mau', 'beli', 'disini', 'lagi', 'bye']","['kasih', 'bintang', 'nya', 'kasih', 'bintang', 'nih', 'pembelian', 'kecewa', 'pengiriman', 'sangatttttttttt', 'respon', 'penjual', 'lelet', 'pikir', 'pembelian', 'cepat', 'management', 'nya', 'diperbaiki', 'ditambah', 'barang', 'free', 'ongkir', 'penjual', 'pelit', 'kikir', 'tolong', 'care', 'customer', 'barang', 'laku', 'kalo', 'nya', 'gratis', 'ongkir', 'kalah', 'brand', 'mengasih', 'pelayanan', 'terbaik', 'note', 'pembelian', 'beli', 'bye']","['kasih', 'bintang', 'nya', 'kasih', 'bintang', 'nih', 'beli', 'kecewa', 'kirim', 'sangatttttttttt', 'respon', 'jual', 'lelet', 'pikir', 'beli', 'cepat', 'management', 'nya', 'baik', 'tambah', 'barang', 'free', 'ongkir', 'jual', 'pelit', 'kikir', 'tolong', 'care', 'customer', 'barang', 'laku', 'kalo', 'nya', 'gratis', 'ongkir', 'kalah', 'brand', 'asih', 'layan', 'baik', 'note', 'beli', 'beli', 'bye']"
7,kecewa bgt sama somethinc pakai produk ini mukaku keluar beruntusan parah kulitnya disentuh aja jadi sakit trs aku konsultasi ke wa nya dijawab sekali trus gak pernah dijawab lagi please  ini muka orang pelayanannya diperbaiki jangan cuma bisa jual doank,kecewa banget sama somethinc pakai produk ini mukaku keluar beruntusan parah kulitnya disentuh saja jadi sakit terus aku konsultasi ke wa nya dijawab sekali terus enggak pernah dijawab lagi please  ini muka orang pelayanannya diperbaiki jangan cuma bisa jual doang,"['kecewa', 'banget', 'sama', 'somethinc', 'pakai', 'produk', 'ini', 'mukaku', 'keluar', 'beruntusan', 'parah', 'kulitnya', 'disentuh', 'saja', 'jadi', 'sakit', 'terus', 'aku', 'konsultasi', 'ke', 'wa', 'nya', 'dijawab', 'sekali', 'terus', 'enggak', 'pernah', 'dijawab', 'lagi', 'please', 'ini', 'muka', 'orang', 'pelayanannya', 'diperbaiki', 'jangan', 'cuma', 'bisa', 'jual', 'doang']","['kecewa', 'banget', 'somethinc', 'pakai', 'produk', 'mukaku', 'beruntusan', 'parah', 'kulitnya', 'disentuh', 'sakit', 'konsultasi', 'wa', 'nya', 'please', 'muka', 'orang', 'pelayanannya', 'diperbaiki', 'jual', 'doang']","['kecewa', 'banget', 'somethinc', 'pakai', 'produk', 'muka', 'beruntus', 'parah', 'kulit', 'sentuh', 'sakit', 'konsultasi', 'wa', 'nya', 'please', 'muka', 'orang', 'layan', 'baik', 'jual', 'doang']"
8,no review found,no review found,"['no', 'review', 'found']","['no', 'review', 'found']","['no', 'review', 'found']"
9,irritated my eyelids takes  while to absorb,irritated my eyelids takes  while tapi absorb,"['irritated', 'my', 'eyelids', 'takes', 'while', 'tapi', 'absorb']","['irritated', 'my', 'eyelids', 'takes', 'while', 'absorb']","['irritated', 'my', 'eyelids', 'takes', 'while', 'absorb']"
10,pengiriman lama bye,pengiriman lama bye,"['pengiriman', 'lama', 'bye']","['pengiriman', 'bye']","['kirim', 'bye']"
11,kecewa bnget kemasan botol nya pecah isi serum nya tumpah padahal packing rapi tolong di pastikan sebelum ngirim serum di periksa dulu kemasan nya,kecewa banget kemasan botol nya pecah isi serum nya tumpah padahal packing rapi tolong di pastikan sebelum mengirim serum di periksa dulu kemasan nya,"['kecewa', 'banget', 'kemasan', 'botol', 'nya', 'pecah', 'isi', 'serum', 'nya', 'tumpah', 'padahal', 'packing', 'rapi', 'tolong', 'di', 'pastikan', 'sebelum', 'mengirim', 'serum', 'di', 'periksa', 'dulu', 'kemasan', 'nya']","['kecewa', 'banget', 'kemasan', 'botol', 'nya', 'pecah', 'isi', 'serum', 'nya', 'tumpah', 'packing', 'rapi', 'tolong', 'pastikan', 'mengirim', 'serum', 'periksa', 'kemasan', 'nya']","['kecewa', 'banget', 'kemas', 'botol', 'nya', 'pecah', 'isi', 'serum', 'nya', 'tumpah', 'packing', 'rapi', 'tolong', 'pasti', 'kirim', 'serum', 'periksa', 'kemas', 'nya']"
12,muka kok malah nambah jerawat ya baunya juga menyengat gk suka,muka kok malah menambah jerawat ya baunya juga menyengat enggak suka,"['muka', 'kok', 'malah', 'menambah', 'jerawat', 'ya', 'baunya', 'juga', 'menyengat', 'enggak', 'suka']","['muka', 'menambah', 'jerawat', 'ya', 'baunya', 'menyengat', 'suka']","['muka', 'tambah', 'jerawat', 'ya', 'bau', 'sengat', 'suka']"
13,admin somethinc asal skli aku pesen serum mata tpi serum matanya tdk termasuk bisa dilihat di invoice aku salah asal percaya aja jdi aku terima notifnya barang smpai aku percaya sekelas somethinc pasti pelayanan prima skrng tiba tiba stok hbis jdi gimana ini tanggung jawabnya sudah aku wanti wanti dng sopan cek smua pesanan dan dikemas aman bkin kecewa,admin somethinc asal sekali aku pesan serum mata tapi serum matanya tidak termasuk bisa dilihat di invoice aku salah asal percaya saja jadi aku terima notifnya barang sampai aku percaya sekelas somethinc pasti pelayanan prima sekarang tiba tiba stok habis jadi bagaimana ini tanggung jawabnya sudah aku wanti wanti dengan sopan cek semua pesanan dan dikemas aman bikin kecewa,"['admin', 'somethinc', 'asal', 'sekali', 'aku', 'pesan', 'serum', 'mata', 'tapi', 'serum', 'matanya', 'tidak', 'termasuk', 'bisa', 'dilihat', 'di', 'invoice', 'aku', 'salah', 'asal', 'percaya', 'saja', 'jadi', 'aku', 'terima', 'notifnya', 'barang', 'sampai', 'aku', 'percaya', 'sekelas', 'somethinc', 'pasti', 'pelayanan', 'prima', 'sekarang', 'tiba', 'tiba', 'stok', 'habis', 'jadi', 'bagaimana', 'ini', 'tanggung', 'jawabnya', 'sudah', 'aku', 'wanti', 'wanti', 'dengan', 'sopan', 'cek', 'semua', 'pesanan', 'dan', 'dikemas', 'aman', 'bikin', 'kecewa']","['admin', 'somethinc', 'pesan', 'serum', 'mata', 'serum', 'matanya', 'invoice', 'salah', 'percaya', 'terima', 'notifnya', 'barang', 'percaya', 'sekelas', 'somethinc', 'pelayanan', 'prima', 'stok', 'habis', 'tanggung', 'wanti', 'wanti', 'sopan', 'cek', 'pesanan', 'dikemas', 'aman', 'bikin', 'kecewa']","['admin', 'somethinc', 'pesan', 'serum', 'mata', 'serum', 'mata', 'invoice', 'salah', 'percaya', 'terima', 'notifnya', 'barang', 'percaya', 'kelas', 'somethinc', 'layan', 'prima', 'stok', 'habis', 'tanggung', 'wanti', 'wanti', 'sopan', 'cek', 'pesan', 'kemas', 'aman', 'bikin', 'kecewa']"
14,beli di ksih,beli di kasih,"['beli', 'di', 'kasih']","['beli', 'kasih']","['beli', 'kasih']"
15,botolnya pecah so disappointed yg ini paraaaaah produknya bocor,botolnya pecah so disappointed yang ini paraaaaah produknya bocor,"['botolnya', 'pecah', 'so', 'disappointed', 'yang', 'ini', 'paraaaaah', 'produknya', 'bocor']","['botolnya', 'pecah', 'so', 'disappointed', 'paraaaaah', 'produknya', 'bocor']","['botol', 'pecah', 'so', 'disappointed', 'paraaaaah', 'produk', 'bocor']"
16,ini juga sama botolnya pecah next time kalo packaging rusak jangan dikasih ke customer dong,ini juga sama botolnya pecah next time kalo packaging rusak jangan dikasih ke customer dong,"['ini', 'juga', 'sama', 'botolnya', 'pecah', 'next', 'time', 'kalo', 'packaging', 'rusak', 'jangan', 'dikasih', 'ke', 'customer', 'dong']","['botolnya', 'pecah', 'next', 'time', 'kalo', 'packaging', 'rusak', 'dikasih', 'customer']","['botol', 'pecah', 'next', 'time', 'kalo', 'packaging', 'rusak', 'kasih', 'customer']"
17,sy gak cocok sama serum yg ini setelah bbrp kali pakai tiap malam wajah jd brutusan dan muncul jerawat kecil,saya enggak cocok sama serum yang ini setelah beberapa kali pakai tiap malam wajah jadi beruntusan dan muncul jerawat kecil,"['saya', 'enggak', 'cocok', 'sama', 'serum', 'yang', 'ini', 'setelah', 'beberapa', 'kali', 'pakai', 'tiap', 'malam', 'wajah', 'jadi', 'beruntusan', 'dan', 'muncul', 'jerawat', 'kecil']","['cocok', 'serum', 'kali', 'pakai', 'malam', 'wajah', 'beruntusan', 'muncul', 'jerawat']","['cocok', 'serum', 'kali', 'pakai', 'malam', 'wajah', 'beruntus', 'muncul', 'jerawat']"
18,produk lama menyerap  kulit terasa lengket bgt  pakeny,produk lama menyerap  kulit terasa lengket banget  pakeny,"['produk', 'lama', 'menyerap', 'kulit', 'terasa', 'lengket', 'banget', 'pakeny']","['produk', 'menyerap', 'kulit', 'lengket', 'banget', 'pakeny']","['produk', 'serap', 'kulit', 'lengket', 'banget', 'pakeny']"
19,ancur,hancur,['hancur'],['hancur'],['hancur']
20,edit hr lbh stlh coba holy grail mulai ada bau asam dan muka jd bruntusan parah pdhal seblmnya sdh halus stlh pakai sulwha mencoba tanya via cs toped tp muterrr aja smp lelah sorry somethinc sy ga berniat minta ganti rugi atau apa tp feedback kalian spt ini jujur sy kecewa tetap sy repurchase serum lainnya tp bukan holygrail salmon dna krim sos bakuchiol blm tau di antara itu yg trigger yg mana anggep buang sial deh first time nyoba moga cocok ama bundling ini,edit hari lebih setelah coba holy grail mulai ada bau asam dan muka jadi bruntusan parah padahal seblmnya sudah halus setelah pakai sulwha mencoba tanya via customer service toped tapi muterrr saja sampai lelah sorry somethinc saya enggak berniat meminta ganti rugi atau apa tapi feedback kalian seperti ini jujur saya kecewa tetap saya repurchase serum lainnya tapi bukan holygrail salmon dna krim sos bakuchiol belum tau di antara itu yang trigger yang mana anggep buang sial deh first time mencoba moga cocok sama bundling ini,"['edit', 'hari', 'lebih', 'setelah', 'coba', 'holy', 'grail', 'mulai', 'ada', 'bau', 'asam', 'dan', 'muka', 'jadi', 'bruntusan', 'parah', 'padahal', 'seblmnya', 'sudah', 'halus', 'setelah', 'pakai', 'sulwha', 'mencoba', 'tanya', 'via', 'customer', 'service', 'toped', 'tapi', 'muterrr', 'saja', 'sampai', 'lelah', 'sorry', 'somethinc', 'saya', 'enggak', 'berniat', 'meminta', 'ganti', 'rugi', 'atau', 'apa', 'tapi', 'feedback', 'kalian', 'seperti', 'ini', 'jujur', 'saya', 'kecewa', 'tetap', 'saya', 'repurchase', 'serum', 'lainnya', 'tapi', 'bukan', 'holygrail', 'salmon', 'dna', 'krim', 'sos', 'bakuchiol', 'belum', 'tau', 'di', 'antara', 'itu', 'yang', 'trigger', 'yang', 'mana', 'anggep', 'buang', 'sial', 'deh', 'first', 'time', 'mencoba', 'moga', 'cocok', 'sama', 'bundling', 'ini']","['edit', 'coba', 'holy', 'grail', 'bau', 'asam', 'muka', 'bruntusan', 'parah', 'seblmnya', 'halus', 'pakai', 'sulwha', 'mencoba', 'via', 'customer', 'service', 'toped', 'muterrr', 'lelah', 'sorry', 'somethinc', 'berniat', 'ganti', 'rugi', 'feedback', 'jujur', 'kecewa', 'repurchase', 'serum', 'holygrail', 'salmon', 'dna', 'krim', 'sos', 'bakuchiol', 'tau', 'trigger', 'anggep', 'buang', 'sial', 'deh', 'first', 'time', 'mencoba', 'moga', 'cocok', 'bundling']","['edit', 'coba', 'holy', 'grail', 'bau', 'asam', 'muka', 'bruntusan', 'parah', 'seblmnya', 'halus', 'pakai', 'sulwha', 'coba', 'via', 'customer', 'service', 'toped', 'muterrr', 'lelah', 'sorry', 'somethinc', 'niat', 'ganti', 'rugi', 'feedback', 'jujur', 'kecewa', 'repurchase', 'serum', 'holygrail', 'salmon', 'dna', 'krim', 'sos', 'bakuchiol', 'tau', 'trigger', 'anggep', 'buang', 'sial', 'deh', 'first', 'time', 'coba', 'moga', 'cocok', 'bundling']"
21,kok warnanya beda dengan biasanya ya biasanya agak kuning,kok warnanya beda dengan biasanya ya biasanya agak kuning,"['kok', 'warnanya', 'beda', 'dengan', 'biasanya', 'ya', 'biasanya', 'agak', 'kuning']","['warnanya', 'beda', 'ya', 'kuning']","['warna', 'beda', 'ya', 'kuning']"
22,gratisan mini serum tidak dikirimkan,gratisan mini serum tidak dikirimkan,"['gratisan', 'mini', 'serum', 'tidak', 'dikirimkan']","['gratisan', 'mini', 'serum', 'dikirimkan']","['gratis', 'mini', 'serum', 'kirim']"
23,packing,packing,['packing'],['packing'],['packing']
24,eyeshadow nya bagus sayangnya waktu diterima shade pecah,eyeshadow nya bagus sayangnya waktu diterima shade pecah,"['eyeshadow', 'nya', 'bagus', 'sayangnya', 'waktu', 'diterima', 'shade', 'pecah']","['eyeshadow', 'nya', 'bagus', 'sayangnya', 'diterima', 'shade', 'pecah']","['eyeshadow', 'nya', 'bagus', 'sayang', 'terima', 'shade', 'pecah']"
25,tolong dong ini official store kok bisa pipetnya gabisanyedot mana beling masa harus saya pecahin dulu gimana nih isinya juga lumayan astagaaa tolong dong,tolong dong ini official store kok bisa pipetnya gabisanyedot mana beling masa harus saya pecahin dulu bagaimana nih isinya juga lumayan astaga tolong dong,"['tolong', 'dong', 'ini', 'official', 'store', 'kok', 'bisa', 'pipetnya', 'gabisanyedot', 'mana', 'beling', 'masa', 'harus', 'saya', 'pecahin', 'dulu', 'bagaimana', 'nih', 'isinya', 'juga', 'lumayan', 'astaga', 'tolong', 'dong']","['tolong', 'official', 'store', 'pipetnya', 'gabisanyedot', 'beling', 'pecahin', 'nih', 'isinya', 'lumayan', 'astaga', 'tolong']","['tolong', 'official', 'store', 'pipet', 'gabisanyedot', 'beling', 'pecahin', 'nih', 'isi', 'lumayan', 'astaga', 'tolong']"
26,ga kekirim tiba selesai aja gatau dimana paketnya trus ga ada follow up bingunggg deh,enggak kekirim tiba selesai saja enggak tau dimana paketnya terus enggak ada follow up bingunggg deh,"['enggak', 'kekirim', 'tiba', 'selesai', 'saja', 'enggak', 'tau', 'dimana', 'paketnya', 'terus', 'enggak', 'ada', 'follow', 'up', 'bingunggg', 'deh']","['kekirim', 'selesai', 'tau', 'dimana', 'paketnya', 'follow', 'up', 'bingunggg', 'deh']","['kirim', 'selesai', 'tau', 'mana', 'paket', 'follow', 'up', 'bingunggg', 'deh']"
27,kecewa serum bha colicylic acid tumpah udah gitu saya lupa buat ngerekam,kecewa serum bha colicylic acid tumpah sudah begitu saya lupa buat ngerekam,"['kecewa', 'serum', 'bha', 'colicylic', 'acid', 'tumpah', 'sudah', 'begitu', 'saya', 'lupa', 'buat', 'ngerekam']","['kecewa', 'serum', 'bha', 'colicylic', 'acid', 'tumpah', 'lupa', 'ngerekam']","['kecewa', 'serum', 'bha', 'colicylic', 'acid', 'tumpah', 'lupa', 'ngerekam']"
28,bener kecewa beli apa yang dikirim apa alhasil gak kepake dong sumpah baru kali ini beli di toko official resmi tp salah tolong karyawannya di training yang betull lagi bener kecewa mau balikin ya berat di ongkir dong say mikir pakek otak jangan dengkul,benar kecewa beli apa yang dikirim apa alhasil enggak terpakai dong sumpah baru kali ini beli di toko official resmi tapi salah tolong karyawannya di training yang betull lagi benar kecewa mau balikin ya berat di ongkir dong sayang mikir pakai otak jangan dengkul,"['benar', 'kecewa', 'beli', 'apa', 'yang', 'dikirim', 'apa', 'alhasil', 'enggak', 'terpakai', 'dong', 'sumpah', 'baru', 'kali', 'ini', 'beli', 'di', 'toko', 'official', 'resmi', 'tapi', 'salah', 'tolong', 'karyawannya', 'di', 'training', 'yang', 'betull', 'lagi', 'benar', 'kecewa', 'mau', 'balikin', 'ya', 'berat', 'di', 'ongkir', 'dong', 'sayang', 'mikir', 'pakai', 'otak', 'jangan', 'dengkul']","['kecewa', 'beli', 'dikirim', 'alhasil', 'terpakai', 'sumpah', 'kali', 'beli', 'toko', 'official', 'resmi', 'salah', 'tolong', 'karyawannya', 'training', 'betull', 'kecewa', 'balikin', 'ya', 'berat', 'ongkir', 'sayang', 'mikir', 'pakai', 'otak', 'dengkul']","['kecewa', 'beli', 'kirim', 'alhasil', 'pakai', 'sumpah', 'kali', 'beli', 'toko', 'official', 'resmi', 'salah', 'tolong', 'karyawannya', 'training', 'betull', 'kecewa', 'balikin', 'ya', 'berat', 'ongkir', 'sayang', 'mikir', 'pakai', 'otak', 'dengkul']"
29,eyelinernya kering padahal aplikator nya udh keren banget kecil sayang saya  bisa uplod video nya,eyelinernya kering padahal aplikator nya sudah keren banget kecil sayang saya  bisa uplod video nya,"['eyelinernya', 'kering', 'padahal', 'aplikator', 'nya', 'sudah', 'keren', 'banget', 'kecil', 'sayang', 'saya', 'bisa', 'uplod', 'video', 'nya']","['eyelinernya', 'kering', 'aplikator', 'nya', 'keren', 'banget', 'sayang', 'uplod', 'video', 'nya']","['eyelinernya', 'kering', 'aplikator', 'nya', 'keren', 'banget', 'sayang', 'uplod', 'video', 'nya']"
30,dijanjiin hari sampe  ternyata jadi hari padahal aku mau kasih barang itu ke orang lain dan kalau sesuai jadwal dia masih bisa bawa barangnya mau dibalikin gabisa katanya mau follow up dulu  gak difollow up sekarang aku tanyain katanya udh gabisa dibalikin kecewa parah sih gak kepake juga kan jadinya kalo bisa kasih rating aku kasih deh,dijanjiin hari sampai  ternyata jadi hari padahal aku mau kasih barang itu ke orang lain dan kalau sesuai jadwal dia masih bisa bawa barangnya mau dibalikin enggak bisa katanya mau follow up dulu  enggak difollow up sekarang aku tanyakan katanya sudah enggak bisa dibalikin kecewa parah sih enggak terpakai juga kan jadinya kalo bisa kasih rating aku kasih deh,"['dijanjiin', 'hari', 'sampai', 'ternyata', 'jadi', 'hari', 'padahal', 'aku', 'mau', 'kasih', 'barang', 'itu', 'ke', 'orang', 'lain', 'dan', 'kalau', 'sesuai', 'jadwal', 'dia', 'masih', 'bisa', 'bawa', 'barangnya', 'mau', 'dibalikin', 'enggak', 'bisa', 'katanya', 'mau', 'follow', 'up', 'dulu', 'enggak', 'difollow', 'up', 'sekarang', 'aku', 'tanyakan', 'katanya', 'sudah', 'enggak', 'bisa', 'dibalikin', 'kecewa', 'parah', 'sih', 'enggak', 'terpakai', 'juga', 'kan', 'jadinya', 'kalo', 'bisa', 'kasih', 'rating', 'aku', 'kasih', 'deh']","['dijanjiin', 'kasih', 'barang', 'orang', 'sesuai', 'jadwal', 'bawa', 'barangnya', 'dibalikin', 'follow', 'up', 'difollow', 'up', 'dibalikin', 'kecewa', 'parah', 'sih', 'terpakai', 'kalo', 'kasih', 'rating', 'kasih', 'deh']","['dijanjiin', 'kasih', 'barang', 'orang', 'sesuai', 'jadwal', 'bawa', 'barang', 'dibalikin', 'follow', 'up', 'difollow', 'up', 'dibalikin', 'kecewa', 'parah', 'sih', 'pakai', 'kalo', 'kasih', 'rating', 'kasih', 'deh']"
31,oily banget parah agak kurang nyaman kalo dipake dan baunya nyengat banget menurut aku ini ga cocok dipake buat kalian yang lagi cari sunscreen buat direapply waktu lagi kegiatan diluar rumah,oily banget parah agak kurang nyaman kalo dipakai dan baunya nyengat banget menurut aku ini enggak cocok dipakai buat kalian yang lagi cari sunscreen buat direapply waktu lagi kegiatan diluar rumah,"['oily', 'banget', 'parah', 'agak', 'kurang', 'nyaman', 'kalo', 'dipakai', 'dan', 'baunya', 'nyengat', 'banget', 'menurut', 'aku', 'ini', 'enggak', 'cocok', 'dipakai', 'buat', 'kalian', 'yang', 'lagi', 'cari', 'sunscreen', 'buat', 'direapply', 'waktu', 'lagi', 'kegiatan', 'diluar', 'rumah']","['oily', 'banget', 'parah', 'nyaman', 'kalo', 'dipakai', 'baunya', 'nyengat', 'banget', 'cocok', 'dipakai', 'cari', 'sunscreen', 'direapply', 'kegiatan', 'diluar', 'rumah']","['oily', 'banget', 'parah', 'nyaman', 'kalo', 'pakai', 'bau', 'nyengat', 'banget', 'cocok', 'pakai', 'cari', 'sunscreen', 'direapply', 'giat', 'luar', 'rumah']"
32,kemasan serumnya botol kaca tapi sangat fragile kemasan sebelumnya tidak se fragile ini saya pernah beli produk serum somethinc sebelumnya jatuh juga tapi tidak pecah ini saya baru beli jatuh dari tempat rendah langsung pecah seperti ini kecewa,kemasan serumnya botol kaca tapi sangat fragile kemasan sebelumnya tidak se fragile ini saya pernah beli produk serum somethinc sebelumnya jatuh juga tapi tidak pecah ini saya baru beli jatuh dari tempat rendah langsung pecah seperti ini kecewa,"['kemasan', 'serumnya', 'botol', 'kaca', 'tapi', 'sangat', 'fragile', 'kemasan', 'sebelumnya', 'tidak', 'se', 'fragile', 'ini', 'saya', 'pernah', 'beli', 'produk', 'serum', 'somethinc', 'sebelumnya', 'jatuh', 'juga', 'tapi', 'tidak', 'pecah', 'ini', 'saya', 'baru', 'beli', 'jatuh', 'dari', 'tempat', 'rendah', 'langsung', 'pecah', 'seperti', 'ini', 'kecewa']","['kemasan', 'serumnya', 'botol', 'kaca', 'fragile', 'kemasan', 'fragile', 'beli', 'produk', 'serum', 'somethinc', 'jatuh', 'pecah', 'beli', 'jatuh', 'rendah', 'langsung', 'pecah', 'kecewa']","['kemas', 'serum', 'botol', 'kaca', 'fragile', 'kemas', 'fragile', 'beli', 'produk', 'serum', 'somethinc', 'jatuh', 'pecah', 'beli', 'jatuh', 'rendah', 'langsung', 'pecah', 'kecewa']"
33,penjual lamaaaa,penjual lama,"['penjual', 'lama']",['penjual'],['jual']
34,penjual lamaaaaa,penjual lamaaaaa,"['penjual', 'lamaaaaa']","['penjual', 'lamaaaaa']","['jual', 'lamaaaaa']"
