,Review
303,always repurchase
304,beli krna ada voucher bagus bgt cepet pengirimannya dapet eyelash curler gratiss
305,baguss bangettt makasih kak
306,pengirimann cepattt makasih kak
307,beli botol kedua botolnya rusak yg pump nya keras susah saat diteken yg lagi bisa diteken tapi gak mau kluar foamnya akhirnya tuang cairan sabun ke tangan ribet
308,tipe kulitku berminyak tipe kulitku sensitif tipe kulitku kombinasi masalah kulitku jerawat
309,baru mau nyobain loose powder somethinc karena dapat rekomendasi dari cici saya semoga cocok ya
310,packing super aman biarpun bli yg seri imutnya siap brangkat traveling tetep bs skin care an tnp bw yg gede
311,tipe kulitku berminyak sebulan pemakaian dah ada perubahan jujur ini beli kedua kalinya
312,tipe kulitku kombinasi semoga cocok yg sdh pernah dipakai dan masih dipakai oil serum bakuchiol hasilnya ok
313,pengiriman cepat dan packing aman beli karena rekomendasi teman semoga cocok juga
314,makasiiii dapat gift
315,masa expired di bulan agustus cepat sekali
316,tipe kulitku kombinasi tipe kulitku sensitif masalah kulitku jerawat
317,pelembab kasih sensai nyaman di wajah dan buat efek glowing juga
318,serumnya bagus di mukaku engga lengket dan bikin muka makin glowing
319,lipstik faforit baru baru beli pertama kali dan langsung jatuh cinta
320,spatulanya ngebantu banget buat aplikasi pelembab dan cantik banget
321,sunscreen enak dipakai enggak lengket ringan cepat kering
322,aaa bagus bgtt warnanyaa tahan lamaa sukakkk
323,thanks
324,cocok pakai produk ini tp pas order malah direfund produknya ga sampe ga tau kemana
325,aaaaaaaa bagus warnanya pertama beli yg grandmaster mumpung promo
326,bahannya ringan dan mudah meresap di kuliat aku yang kombinasi cenderung kering ini
327,serum andalan ku selalu ga pernah mengecewakan as always
328,ekspedisi rekomendasi dari tokped sangat lama dan slowresp status tidak update
329,well received thanks
330,aku yakin produknya bagus tapi tolong selevel official store brand kok cuma begini packingnya kan bisa aja itu dicongkel boxnya setidaknya beri plastik bubble wrap lagi di bagian luarnya mengingat saat ini musim hujan bisa kena rembesan air kalau cuma box aja semoga bisa jadi masukan ya untuk tim somethinc terima kasih
331,gampang patah  enakan lipcream jadi aman aman aja
332,udah langganan somethinc lama habis checkout bundle buy get free silk creme ternyata yg dikirim hanya serum bonus nggak dikirim dgn alasan karena dilayani tokopedia pdhl itu otomatis  bisa pilih and trus order serum lagi berharap kekurangannya bisa dikirim kecewa banget kalo nggak bisa dikirim semoga bisa
333,pertama kali nyoba tinted sunscreen mudahan cocok dan gak oksidasi sesuai klaimnya packing aman kardus ditambah bubble wrap tebel mantappp
334,sesuai pesanan packing ok smoga cocok tks to seller  tokped
335,aman sesuai pesanan
336,cepet bgt sampainyaaa the bestt thank you
337,oekk dpt gratisan eyelash curler bzier sedikit tifak menyangka lofyuu somethinc
338,pertama kali nyobain dgn warna kulit saya yg cenderung agak gelap awalnya saya pikir bakal jomplang pas dipake tp ternyata blend bgt ma kulit warnanya jd agak lbh cerah tp bukan jd tone up jg teksturnya ky foundy cair cpt nyerap awalnya ky mate pas udah kering tp lama jd glow up
339,kynya udah botol ke apa gt secocok itu dikulit saya yg normal cenderung kering enaknya krn ga ada white cast ato tone up jd ga berasa cemong dikulit saya yg putih
340,botol kedua enak dikulit gampang menyerap ga ada masalah ke kulitnya mantap
341,udah pake produk skincare yang lain tp micellarnya baru mau nyobain semoga cocok
342,udah ke sekian kali beli cleanser ini seenak itu
343,baru mau coba serum ini semoga cocok
344,barang sampai dgn selamat
345,belum dicoba tapi semoga cocok thanks gift nya
346,tipe kulitku berminyak masalah kulitku jerawat bagi yg sdg jerawatan bermerah ini moisturizer cocok bgtttt karena bikin nenangin kulit pokknya enak polll
347,sesuai pesanan packaging bagus banget terima kasih ya
348,tipe kulitku kering tipe kulitku berminyak masalah kulitku pori besar masalah kulitku kerutan tipe kulitku normal tipe kulitku sensitif tipe kulitku kombinasi masalah kulitku jerawat
349,thank you ya somethinc packing terniat banget asli nambah percaya sama somethinc setelah di review drl
350,sellernya ramah fast respon packagingnya rapi bedaknya halus lip mattenya oke
351,baru pertama kali nyoba semoga cocok di kulitku
352,thankyou somethinccc calm down nya sudah sampai dan ternyata bagus di kulit akuuu dapat gratisan penjepit bulu mata pulaa
353,kualitas the best packingan sempurna tipe kulitku berminyak
354,kualitas the best packingan sempurna
355,suka detailnyaaaa
356,tipe kulitku kering masalah kulitku kerutan masalah kulitku pori besar
357,langgganannnn
358,semoga cocok baru pertama coba cleansing oil merk ini
359,pengemasan dan pengiriman cepat pengepakan rapi dan aman produk ori dan expnya lama
360,semoga cocok barang dikirim dalam kondisi baik save package tipe kulitku berminyak
361,packaging aman barang sampai dalam kondisi baik
362,masalah kulitku jerawat tipe kulitku berminyak
363,tipe kulitku kombinasi efek kulit ketarinya minim gentle banget dan daya pembersihnya mantep
364,udah cocok banget dan sering repurchase packing aman dan rapi banget di tambah exp nya lama sering adain diskon yaaa biar saya makin sering co produk samtink hahahha
